2022-06-14 16:40:18,428: Key.delete
2022-06-14 16:40:18,560: Key.delete
2022-06-14 16:40:20,646: Key.enter
2022-06-14 16:40:20,798: 'e'
2022-06-14 16:40:21,150: Key.backspace
2022-06-14 16:40:21,286: Key.backspace
2022-06-14 16:40:21,580: 'e'
2022-06-14 16:40:21,844: 'x'
2022-06-14 16:40:22,138: 'c'
2022-06-14 16:40:22,313: 'e'
2022-06-14 16:40:22,390: 'p'
2022-06-14 16:40:22,524: 't'
2022-06-14 16:40:23,100: Key.shift_r
2022-06-14 16:40:23,276: ':'
2022-06-14 16:40:23,509: Key.enter
2022-06-14 16:40:28,804: Key.space
2022-06-14 16:40:28,996: 'e'
2022-06-14 16:40:53,597: Key.ctrl_l
2022-06-14 16:40:53,697: '\x1a'
2022-06-14 16:40:53,922: '\x1a'
2022-06-14 16:40:54,082: '\x1a'
2022-06-14 16:40:54,233: '\x1a'
2022-06-14 16:40:54,570: '\x1a'
2022-06-14 16:40:54,743: '\x1a'
2022-06-14 16:40:55,160: '\x1a'
2022-06-14 16:40:55,463: '\x1a'
2022-06-14 16:40:55,766: '\x1a'
2022-06-14 16:40:56,016: '\x1a'
2022-06-14 16:40:56,205: '\x1a'
2022-06-14 16:40:57,069: '\x13'
2022-06-14 16:40:59,709: Key.ctrl_l
2022-06-14 16:41:00,066: <191>
2022-06-14 16:41:03,516: Key.ctrl_l
2022-06-14 16:41:03,817: <191>
2022-06-14 16:41:13,937: Key.ctrl_l
2022-06-14 16:41:14,093: <191>
2022-06-14 16:41:15,475: Key.ctrl_l
2022-06-14 16:41:15,713: <191>
2022-06-14 16:41:18,271: Key.backspace
2022-06-14 16:41:18,939: Key.ctrl_l
2022-06-14 16:41:19,106: '\x13'
2022-06-14 16:41:19,544: '\x13'
2022-06-14 16:41:19,684: '\x13'
2022-06-14 16:41:29,038: Key.ctrl_l
2022-06-14 16:41:29,163: '\x03'
2022-06-14 16:41:57,080: Key.ctrl_l
2022-06-14 16:41:57,232: '\x03'
2022-06-14 18:49:16,059: Key.enter
2022-06-14 18:49:17,658: 'd'
2022-06-14 18:49:17,848: 'a'
2022-06-14 18:49:17,954: 't'
2022-06-14 18:49:18,004: 'a'
2022-06-14 18:49:18,356: Key.space
2022-06-14 18:49:18,464: '='
2022-06-14 18:49:18,540: Key.space
2022-06-14 18:49:18,792: Key.shift
2022-06-14 18:49:19,301: Key.shift
2022-06-14 18:49:19,485: Key.space
2022-06-14 18:49:19,657: Key.shift
2022-06-14 18:49:20,084: Key.backspace
2022-06-14 18:49:20,215: Key.shift
2022-06-14 18:49:20,407: '"'
2022-06-14 18:49:20,490: '"'
2022-06-14 18:49:20,775: Key.left
2022-06-14 18:49:21,769: Key.shift
2022-06-14 18:49:22,276: Key.shift
2022-06-14 18:49:22,317: Key.shift
2022-06-14 18:49:22,357: Key.shift
2022-06-14 18:49:22,400: Key.shift
2022-06-14 18:49:22,441: Key.shift
2022-06-14 18:49:22,481: Key.shift
2022-06-14 18:49:22,522: Key.shift
2022-06-14 18:49:22,553: 'C'
2022-06-14 18:49:22,804: 'h'
2022-06-14 18:49:22,948: 'r'
2022-06-14 18:49:23,043: 'o'
2022-06-14 18:49:23,150: 'm'
2022-06-14 18:49:23,252: 'e'
2022-06-14 18:49:23,381: Key.space
2022-06-14 18:49:23,586: 'p'
2022-06-14 18:49:23,656: 'a'
2022-06-14 18:49:23,974: 's'
2022-06-14 18:49:25,105: 's'
2022-06-14 18:49:25,451: 'w'
2022-06-14 18:49:25,563: 'o'
2022-06-14 18:49:25,703: 'r'
2022-06-14 18:49:25,906: 'd'
2022-06-14 18:49:26,060: 's'
2022-06-14 18:49:26,180: Key.space
2022-06-14 18:49:26,436: 'f'
2022-06-14 18:49:26,637: 'e'
2022-06-14 18:49:26,848: 't'
2022-06-14 18:49:27,245: 'c'
2022-06-14 18:49:27,357: 'h'
2022-06-14 18:49:27,490: 'e'
2022-06-14 18:49:27,652: 'd'
2022-06-14 18:49:29,119: Key.shift
2022-06-14 18:49:29,626: Key.shift
2022-06-14 18:49:29,667: Key.shift
2022-06-14 18:49:29,708: '!'
2022-06-14 18:49:30,437: Key.backspace
2022-06-14 18:49:30,682: Key.space
2022-06-14 18:49:31,129: 's'
2022-06-14 18:49:31,250: 'u'
2022-06-14 18:49:31,462: 'c'
2022-06-14 18:49:31,576: 'c'
2022-06-14 18:49:31,788: 'e'
2022-06-14 18:49:31,973: 's'
2022-06-14 18:49:32,295: 'f'
2022-06-14 18:49:32,406: 'u'
2022-06-14 18:49:32,641: 'l'
2022-06-14 18:49:32,773: 'l'
2022-06-14 18:49:32,902: 'y'
2022-06-14 18:49:34,755: Key.left
2022-06-14 18:49:35,261: Key.left
2022-06-14 18:49:35,302: Key.left
2022-06-14 18:49:35,343: Key.left
2022-06-14 18:49:35,383: Key.left
2022-06-14 18:49:35,423: Key.left
2022-06-14 18:49:35,463: Key.left
2022-06-14 18:49:35,508: Key.left
2022-06-14 18:49:35,548: Key.left
2022-06-14 18:49:35,588: Key.left
2022-06-14 18:49:35,628: Key.left
2022-06-14 18:49:35,669: Key.left
2022-06-14 18:49:35,709: Key.left
2022-06-14 18:49:35,749: Key.left
2022-06-14 18:49:35,790: Key.left
2022-06-14 18:49:35,830: Key.left
2022-06-14 18:49:35,871: Key.left
2022-06-14 18:49:35,910: Key.left
2022-06-14 18:49:35,951: Key.left
2022-06-14 18:49:35,991: Key.left
2022-06-14 18:49:36,035: Key.left
2022-06-14 18:49:36,077: Key.left
2022-06-14 18:49:36,117: Key.left
2022-06-14 18:49:36,157: Key.left
2022-06-14 18:49:36,198: Key.left
2022-06-14 18:49:36,237: Key.left
2022-06-14 18:49:36,277: Key.left
2022-06-14 18:49:36,318: Key.left
2022-06-14 18:49:36,360: Key.left
2022-06-14 18:49:36,400: Key.left
2022-06-14 18:49:36,438: Key.left
2022-06-14 18:49:36,479: Key.left
2022-06-14 18:49:36,522: Key.left
2022-06-14 18:49:36,735: Key.left
2022-06-14 18:49:36,875: Key.left
2022-06-14 18:49:37,069: Key.left
2022-06-14 18:49:37,479: 'e'
2022-06-14 18:49:37,856: 'c'
2022-06-14 18:49:37,981: 'h'
2022-06-14 18:49:38,030: 'o'
2022-06-14 18:49:38,243: Key.space
2022-06-14 18:49:41,623: Key.ctrl_l
2022-06-14 18:49:41,713: '\x13'
2022-06-14 18:51:23,114: Key.enter
2022-06-14 18:51:23,766: 'r'
2022-06-14 18:51:23,827: 'e'
2022-06-14 18:51:23,968: 't'
2022-06-14 18:51:24,089: 'u'
2022-06-14 18:51:24,150: 'r'
2022-06-14 18:51:24,263: 'n'
2022-06-14 18:51:24,354: Key.space
2022-06-14 18:51:24,984: 'l'
2022-06-14 18:51:25,059: 'o'
2022-06-14 18:51:25,155: 'g'
2022-06-14 18:51:25,238: 'i'
2022-06-14 18:51:25,280: 'n'
2022-06-14 18:51:25,651: Key.shift_r
2022-06-14 18:51:25,752: '_'
2022-06-14 18:51:25,815: 'D'
2022-06-14 18:51:25,897: 'a'
2022-06-14 18:51:25,998: 't'
2022-06-14 18:51:26,078: 'a'
2022-06-14 18:51:26,616: Key.backspace
2022-06-14 18:51:27,012: Key.enter
2022-06-14 18:51:28,139: Key.ctrl_l
2022-06-14 18:51:28,335: '\x13'
2022-06-14 18:51:33,995: Key.shift
2022-06-14 18:51:34,500: Key.shift
2022-06-14 18:51:34,541: Key.shift
2022-06-14 18:51:34,582: Key.shift
2022-06-14 18:51:34,622: Key.shift
2022-06-14 18:51:34,662: Key.shift
2022-06-14 18:51:34,703: Key.shift
2022-06-14 18:51:34,743: Key.shift
2022-06-14 18:51:34,783: Key.shift
2022-06-14 18:51:34,824: Key.shift
2022-06-14 18:51:34,867: Key.shift
2022-06-14 18:51:34,908: Key.shift
2022-06-14 18:51:34,948: Key.shift
2022-06-14 18:51:34,988: Key.shift
2022-06-14 18:51:35,030: Key.shift
2022-06-14 18:51:35,069: Key.shift
2022-06-14 18:51:35,090: '%'
2022-06-14 18:51:35,405: 's'
2022-06-14 18:51:36,136: Key.shift
2022-06-14 18:51:36,370: '"'
2022-06-14 18:51:36,978: '"'
2022-06-14 18:51:37,404: Key.backspace
2022-06-14 18:51:38,439: Key.shift
2022-06-14 18:51:38,682: '%'
2022-06-14 18:51:39,382: 'l'
2022-06-14 18:51:39,433: 'o'
2022-06-14 18:51:39,534: 'g'
2022-06-14 18:51:39,644: 'i'
2022-06-14 18:51:39,695: 'n'
2022-06-14 18:51:40,510: 'd'
2022-06-14 18:51:40,935: Key.backspace
2022-06-14 18:51:41,177: Key.shift_r
2022-06-14 18:51:41,383: 'd'
2022-06-14 18:51:41,785: Key.backspace
2022-06-14 18:51:42,313: Key.backspace
2022-06-14 18:51:42,447: Key.backspace
2022-06-14 18:51:42,558: Key.backspace
2022-06-14 18:51:42,679: Key.backspace
2022-06-14 18:51:42,820: Key.backspace
2022-06-14 18:51:43,974: 'c'
2022-06-14 18:51:44,104: 'p'
2022-06-14 18:51:44,315: '.'
2022-06-14 18:51:44,397: 'g'
2022-06-14 18:51:44,642: 'e'
2022-06-14 18:51:44,733: 't'
2022-06-14 18:51:45,230: Key.enter
2022-06-14 18:51:45,616: Key.shift
2022-06-14 18:51:45,828: '('
2022-06-14 18:51:45,868: ')'
2022-06-14 18:51:47,397: Key.ctrl_l
2022-06-14 18:51:47,902: Key.ctrl_l
2022-06-14 18:51:47,946: Key.ctrl_l
2022-06-14 18:51:47,988: Key.ctrl_l
2022-06-14 18:51:48,027: Key.ctrl_l
2022-06-14 18:51:48,067: Key.ctrl_l
2022-06-14 18:51:48,108: Key.ctrl_l
2022-06-14 18:51:48,118: <191>
2022-06-14 18:51:48,401: '\x13'
2022-06-14 18:51:48,554: '\x13'
2022-06-14 18:51:48,726: '\x13'
2022-06-14 18:51:57,913: Key.ctrl_l
2022-06-14 18:51:58,082: '\x03'
2022-06-14 18:52:09,890: 'g'
2022-06-14 18:52:09,981: 'e'
2022-06-14 18:52:10,095: 't'
2022-06-14 18:52:10,176: Key.space
2022-06-14 18:52:10,349: 'c'
2022-06-14 18:52:10,603: 'h'
2022-06-14 18:52:10,754: 'r'
2022-06-14 18:52:10,830: 'o'
2022-06-14 18:52:10,893: 'm'
2022-06-14 18:52:10,944: 'e'
2022-06-14 18:52:11,024: Key.space
2022-06-14 18:52:11,150: 'p'
2022-06-14 18:52:11,209: 'a'
2022-06-14 18:52:11,280: 's'
2022-06-14 18:52:11,390: 's'
2022-06-14 18:52:11,606: Key.enter
2022-06-14 18:52:18,282: Key.ctrl_l
2022-06-14 18:52:18,393: '\x13'
2022-06-14 18:52:18,596: '\x13'
2022-06-14 18:53:57,782: <255>
2022-06-14 19:01:17,455: Key.ctrl_l
2022-06-14 19:01:17,592: Key.alt_l
2022-06-14 19:01:17,972: Key.delete
2022-06-14 19:02:36,565: Key.ctrl_l
2022-06-14 19:02:36,755: '\x13'
2022-06-14 19:03:19,943: Key.backspace
2022-06-14 19:03:20,093: Key.backspace
2022-06-14 19:03:20,258: Key.backspace
2022-06-14 19:03:20,877: Key.shift_r
2022-06-14 19:03:20,953: '"'
2022-06-14 19:03:21,597: Key.shift_r
2022-06-14 19:03:21,646: '"'
2022-06-14 19:03:22,298: Key.backspace
2022-06-14 19:03:23,069: Key.space
2022-06-14 19:03:23,119: Key.shift_r
2022-06-14 19:03:23,208: '+'
2022-06-14 19:03:23,344: Key.space
2022-06-14 19:03:25,219: Key.delete
2022-06-14 19:03:26,868: Key.ctrl_l
2022-06-14 19:03:27,000: '\x13'
2022-06-14 19:03:39,372: Key.ctrl_l
2022-06-14 19:03:39,444: '\x03'
2022-06-14 19:04:03,475: 'g'
2022-06-14 19:04:03,580: 'e'
2022-06-14 19:04:03,671: 't'
2022-06-14 19:04:03,752: Key.space
2022-06-14 19:04:03,883: 'c'
2022-06-14 19:04:03,987: 'h'
2022-06-14 19:04:04,097: 'r'
2022-06-14 19:04:04,158: 'o'
2022-06-14 19:04:04,238: 'm'
2022-06-14 19:04:04,298: 'e'
2022-06-14 19:04:04,379: Key.space
2022-06-14 19:04:04,494: 'p'
2022-06-14 19:04:04,595: 'a'
2022-06-14 19:04:04,696: 's'
2022-06-14 19:04:04,827: 's'
2022-06-14 19:04:04,987: Key.enter
2022-06-14 19:04:08,840: Key.ctrl_l
2022-06-14 19:04:08,892: '\x03'
2022-06-14 19:04:10,131: Key.ctrl_l
2022-06-14 19:04:39,280: 'g'
2022-06-14 19:04:39,372: 'e'
2022-06-14 19:04:39,473: 't'
2022-06-14 19:04:39,574: Key.space
2022-06-14 19:04:39,706: 'c'
2022-06-14 19:04:39,790: 'h'
2022-06-14 19:04:39,911: 'r'
2022-06-14 19:04:39,994: 'o'
2022-06-14 19:04:40,031: 'm'
2022-06-14 19:04:40,071: 'e'
2022-06-14 19:04:40,142: Key.space
2022-06-14 19:04:40,232: 'p'
2022-06-14 19:04:40,306: 'a'
2022-06-14 19:04:40,367: 's'
2022-06-14 19:04:40,488: 's'
2022-06-14 19:04:40,608: Key.enter
2022-06-14 19:04:44,404: Key.ctrl_l
2022-06-14 19:04:44,536: '\x13'
2022-06-14 19:04:45,917: Key.ctrl_l
2022-06-14 19:04:46,007: '\x03'
2022-06-14 19:04:49,436: Key.backspace
2022-06-14 19:04:50,693: Key.shift
2022-06-14 19:04:50,834: '|'
2022-06-14 19:04:51,078: '|'
2022-06-14 19:04:52,410: Key.shift
2022-06-14 19:04:52,511: '|'
2022-06-14 19:04:54,499: Key.ctrl_l
2022-06-14 19:04:54,640: '\x13'
2022-06-14 19:12:11,332: 'e'
2022-06-14 19:12:11,496: 'c'
2022-06-14 19:12:11,565: 'h'
2022-06-14 19:12:11,737: 'o'
2022-06-14 19:12:11,827: Key.space
2022-06-14 19:12:11,945: 'h'
2022-06-14 19:12:11,992: 'i'
2022-06-14 19:12:12,224: Key.enter
2022-06-14 19:12:13,723: Key.ctrl_l
2022-06-14 19:12:13,753: 'c'
2022-06-14 19:13:43,328: Key.ctrl_l
2022-06-14 19:13:43,438: '\x1a'
2022-06-14 19:13:43,945: '\x1a'
2022-06-14 19:13:43,985: '\x1a'
2022-06-14 19:13:44,026: '\x1a'
2022-06-14 19:13:44,071: '\x1a'
2022-06-14 19:13:44,111: '\x1a'
2022-06-14 19:13:44,151: '\x1a'
2022-06-14 19:13:44,191: '\x1a'
2022-06-14 19:13:44,233: '\x1a'
2022-06-14 19:13:44,272: '\x1a'
2022-06-14 19:13:44,311: '\x1a'
2022-06-14 19:13:44,352: '\x1a'
2022-06-14 19:13:44,393: '\x1a'
2022-06-14 19:13:44,434: '\x1a'
2022-06-14 19:13:44,473: '\x1a'
2022-06-14 19:13:44,513: '\x1a'
2022-06-14 19:13:44,557: '\x1a'
2022-06-14 19:13:44,597: '\x1a'
2022-06-14 19:13:44,638: '\x1a'
2022-06-14 19:13:44,678: '\x1a'
2022-06-14 19:13:44,719: '\x1a'
2022-06-14 19:13:44,758: '\x1a'
2022-06-14 19:13:44,799: '\x1a'
2022-06-14 19:13:44,839: '\x1a'
2022-06-14 19:13:44,880: '\x1a'
2022-06-14 19:13:44,920: '\x1a'
2022-06-14 19:13:44,959: '\x1a'
2022-06-14 19:13:45,457: Key.ctrl_l
2022-06-14 19:13:45,571: '\x1a'
2022-06-14 19:13:46,081: '\x1a'
2022-06-14 19:13:46,121: '\x1a'
2022-06-14 19:13:46,161: '\x1a'
2022-06-14 19:13:46,201: '\x1a'
2022-06-14 19:13:46,242: '\x1a'
2022-06-14 19:13:46,282: '\x1a'
2022-06-14 19:13:46,322: '\x1a'
2022-06-14 19:13:46,362: '\x1a'
2022-06-14 19:13:46,403: '\x1a'
2022-06-14 19:13:46,443: '\x1a'
2022-06-14 19:13:46,483: '\x1a'
2022-06-14 19:13:46,525: '\x1a'
2022-06-14 19:13:46,566: '\x1a'
2022-06-14 19:13:46,607: '\x1a'
2022-06-14 19:13:46,647: '\x1a'
2022-06-14 19:13:46,688: '\x1a'
2022-06-14 19:13:46,728: '\x1a'
2022-06-14 19:13:46,768: '\x1a'
2022-06-14 19:13:46,808: '\x1a'
2022-06-14 19:13:46,848: '\x1a'
2022-06-14 19:13:46,891: '\x1a'
2022-06-14 19:13:46,929: '\x1a'
2022-06-14 19:13:46,969: '\x1a'
2022-06-14 19:13:47,010: '\x1a'
2022-06-14 19:13:47,055: '\x1a'
2022-06-14 19:13:47,096: '\x1a'
2022-06-14 19:13:47,134: '\x1a'
2022-06-14 19:13:47,174: '\x1a'
2022-06-14 19:13:47,217: '\x1a'
2022-06-14 19:13:47,255: '\x1a'
2022-06-14 19:13:47,295: '\x1a'
2022-06-14 19:13:47,336: '\x1a'
2022-06-14 19:13:47,376: '\x1a'
2022-06-14 19:13:47,416: '\x1a'
2022-06-14 19:13:47,456: '\x1a'
2022-06-14 19:13:47,613: '\x1a'
2022-06-14 19:13:48,120: '\x1a'
2022-06-14 19:13:48,160: '\x1a'
2022-06-14 19:13:48,200: '\x1a'
2022-06-14 19:13:48,241: '\x1a'
2022-06-14 19:13:48,281: '\x1a'
2022-06-14 19:13:48,322: '\x1a'
2022-06-14 19:13:48,362: '\x1a'
2022-06-14 19:13:48,402: '\x1a'
2022-06-14 19:13:48,443: '\x1a'
2022-06-14 19:13:48,485: '\x1a'
2022-06-14 19:13:48,524: 'z'
2022-06-14 19:13:50,624: Key.ctrl_l
2022-06-14 19:13:50,887: '\x1a'
2022-06-14 19:13:51,092: '\x1a'
2022-06-14 19:13:51,282: '\x1a'
2022-06-14 19:13:51,484: '\x1a'
2022-06-14 19:13:51,961: Key.ctrl_l
2022-06-14 19:13:52,053: '\x1a'
2022-06-14 19:13:52,217: '\x1a'
2022-06-14 19:13:52,368: '\x1a'
2022-06-14 19:13:52,906: '\x13'
2022-06-14 19:13:53,933: Key.ctrl_l
2022-06-14 19:13:54,106: '\x13'
2022-06-14 19:13:55,354: Key.ctrl_l
2022-06-14 19:13:55,597: '\x1a'
2022-06-14 19:13:56,104: '\x1a'
2022-06-14 19:13:56,148: '\x1a'
2022-06-14 19:13:56,188: '\x1a'
2022-06-14 19:13:56,228: '\x1a'
2022-06-14 19:13:56,268: '\x1a'
2022-06-14 19:13:56,311: '\x1a'
2022-06-14 19:13:56,421: '\x1a'
2022-06-14 19:13:56,928: '\x1a'
2022-06-14 19:13:56,968: '\x1a'
2022-06-14 19:13:57,009: '\x1a'
2022-06-14 19:13:57,049: '\x1a'
2022-06-14 19:13:57,090: '\x1a'
2022-06-14 19:13:57,134: '\x1a'
2022-06-14 19:13:57,174: '\x1a'
2022-06-14 19:13:57,214: '\x1a'
2022-06-14 19:13:57,255: '\x1a'
2022-06-14 19:13:57,295: '\x1a'
2022-06-14 19:13:57,335: '\x1a'
2022-06-14 19:13:57,375: '\x1a'
2022-06-14 19:13:57,415: '\x1a'
2022-06-14 19:13:57,457: '\x1a'
2022-06-14 19:13:57,497: '\x1a'
2022-06-14 19:13:57,536: '\x1a'
2022-06-14 19:13:57,577: '\x1a'
2022-06-14 19:13:57,620: '\x1a'
2022-06-14 19:13:57,662: '\x1a'
2022-06-14 19:13:57,702: '\x1a'
2022-06-14 19:13:57,743: '\x1a'
2022-06-14 19:13:57,783: '\x1a'
2022-06-14 19:13:57,824: '\x1a'
2022-06-14 19:13:57,864: '\x1a'
2022-06-14 19:13:57,904: '\x1a'
2022-06-14 19:13:57,944: '\x1a'
2022-06-14 19:13:57,985: '\x1a'
2022-06-14 19:13:58,025: '\x1a'
2022-06-14 19:13:58,065: '\x1a'
2022-06-14 19:13:58,106: '\x1a'
2022-06-14 19:13:58,150: '\x1a'
2022-06-14 19:13:58,190: '\x1a'
2022-06-14 19:13:58,231: '\x1a'
2022-06-14 19:13:58,271: '\x1a'
2022-06-14 19:13:58,312: '\x1a'
2022-06-14 19:13:58,351: '\x1a'
2022-06-14 19:13:58,393: '\x1a'
2022-06-14 19:13:58,432: '\x1a'
2022-06-14 19:13:58,472: '\x1a'
2022-06-14 19:13:58,512: '\x1a'
2022-06-14 19:13:58,553: '\x1a'
2022-06-14 19:13:58,593: '\x1a'
2022-06-14 19:13:58,636: '\x1a'
2022-06-14 19:13:58,677: '\x1a'
2022-06-14 19:13:58,718: '\x1a'
2022-06-14 19:13:58,759: '\x1a'
2022-06-14 19:13:58,799: '\x1a'
2022-06-14 19:13:58,839: '\x1a'
2022-06-14 19:13:58,879: '\x1a'
2022-06-14 19:13:58,920: '\x1a'
2022-06-14 19:13:58,960: '\x1a'
2022-06-14 19:13:59,000: '\x1a'
2022-06-14 19:13:59,041: '\x1a'
2022-06-14 19:13:59,080: '\x1a'
2022-06-14 19:13:59,121: '\x1a'
2022-06-14 19:13:59,165: '\x1a'
2022-06-14 19:13:59,205: '\x1a'
2022-06-14 19:13:59,246: '\x1a'
2022-06-14 19:13:59,287: '\x1a'
2022-06-14 19:13:59,326: '\x1a'
2022-06-14 19:13:59,366: '\x1a'
2022-06-14 19:13:59,407: '\x1a'
2022-06-14 19:13:59,447: '\x1a'
2022-06-14 19:13:59,488: '\x1a'
2022-06-14 19:13:59,528: '\x1a'
2022-06-14 19:13:59,568: '\x1a'
2022-06-14 19:13:59,608: '\x1a'
2022-06-14 19:13:59,653: '\x1a'
2022-06-14 19:13:59,694: '\x1a'
2022-06-14 19:13:59,734: '\x1a'
2022-06-14 19:13:59,775: '\x1a'
2022-06-14 19:13:59,817: '\x1a'
2022-06-14 19:13:59,856: '\x1a'
2022-06-14 19:13:59,896: '\x1a'
2022-06-14 19:14:00,564: '\x19'
2022-06-14 19:14:01,072: '\x19'
2022-06-14 19:14:01,114: '\x19'
2022-06-14 19:14:01,156: '\x19'
2022-06-14 19:14:01,196: '\x19'
2022-06-14 19:14:01,236: '\x19'
2022-06-14 19:14:01,280: '\x19'
2022-06-14 19:14:01,317: '\x19'
2022-06-14 19:14:01,357: '\x19'
2022-06-14 19:14:01,397: '\x19'
2022-06-14 19:14:01,438: '\x19'
2022-06-14 19:14:01,481: '\x19'
2022-06-14 19:14:01,518: '\x19'
2022-06-14 19:14:01,559: '\x19'
2022-06-14 19:14:01,598: '\x19'
2022-06-14 19:14:01,639: '\x19'
2022-06-14 19:14:01,683: '\x19'
2022-06-14 19:14:01,724: '\x19'
2022-06-14 19:14:01,764: '\x19'
2022-06-14 19:14:01,805: '\x19'
2022-06-14 19:14:01,845: '\x19'
2022-06-14 19:14:01,885: '\x19'
2022-06-14 19:14:01,926: '\x19'
2022-06-14 19:14:01,966: '\x19'
2022-06-14 19:14:02,006: '\x19'
2022-06-14 19:14:02,046: '\x19'
2022-06-14 19:14:02,086: '\x19'
2022-06-14 19:14:02,127: '\x19'
2022-06-14 19:14:02,171: '\x19'
2022-06-14 19:14:02,211: '\x19'
2022-06-14 19:14:02,252: '\x19'
2022-06-14 19:14:02,292: '\x19'
2022-06-14 19:14:02,332: '\x19'
2022-06-14 19:14:02,373: '\x19'
2022-06-14 19:14:02,413: '\x19'
2022-06-14 19:14:02,453: '\x19'
2022-06-14 19:14:02,493: '\x19'
2022-06-14 19:14:02,534: '\x19'
2022-06-14 19:14:02,574: '\x19'
2022-06-14 19:14:02,614: '\x19'
2022-06-14 19:14:02,655: '\x19'
2022-06-14 19:14:02,698: '\x19'
2022-06-14 19:14:02,741: '\x19'
2022-06-14 19:14:02,781: '\x19'
2022-06-14 19:14:02,822: '\x19'
2022-06-14 19:14:02,862: '\x19'
2022-06-14 19:14:02,902: '\x19'
2022-06-14 19:14:02,943: '\x19'
2022-06-14 19:14:02,982: '\x19'
2022-06-14 19:14:03,023: '\x19'
2022-06-14 19:14:03,063: '\x19'
2022-06-14 19:14:03,104: '\x19'
2022-06-14 19:14:03,144: '\x19'
2022-06-14 19:14:03,187: '\x19'
2022-06-14 19:14:03,227: '\x19'
2022-06-14 19:14:03,268: '\x19'
2022-06-14 19:14:03,308: '\x19'
2022-06-14 19:14:03,349: '\x19'
2022-06-14 19:14:03,389: '\x19'
2022-06-14 19:14:03,431: '\x19'
2022-06-14 19:14:03,469: '\x19'
2022-06-14 19:14:03,509: '\x19'
2022-06-14 19:14:03,550: '\x19'
2022-06-14 19:14:03,590: '\x19'
2022-06-14 19:14:03,630: '\x19'
2022-06-14 19:14:03,675: '\x19'
2022-06-14 19:14:03,718: '\x19'
2022-06-14 19:14:03,755: '\x19'
2022-06-14 19:14:03,796: '\x19'
2022-06-14 19:14:03,836: '\x19'
2022-06-14 19:14:03,876: '\x19'
2022-06-14 19:14:03,917: '\x19'
2022-06-14 19:14:03,961: '\x19'
2022-06-14 19:14:03,997: '\x19'
2022-06-14 19:14:04,037: '\x19'
2022-06-14 19:14:04,078: '\x19'
2022-06-14 19:14:04,118: '\x19'
2022-06-14 19:14:04,159: '\x19'
2022-06-14 19:14:04,202: '\x19'
2022-06-14 19:14:04,243: '\x19'
2022-06-14 19:14:04,283: '\x19'
2022-06-14 19:14:04,323: '\x19'
2022-06-14 19:14:04,363: '\x19'
2022-06-14 19:14:04,403: '\x19'
2022-06-14 19:14:04,444: '\x19'
2022-06-14 19:14:04,486: '\x19'
2022-06-14 19:14:04,524: '\x19'
2022-06-14 19:14:04,565: '\x19'
2022-06-14 19:14:04,604: '\x19'
2022-06-14 19:14:04,645: '\x19'
2022-06-14 19:14:04,688: '\x19'
2022-06-14 19:14:04,729: '\x19'
